obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('103',)",31.3619003296,1,0,1039.85896084,29,29,2,3.13619003296,29,13,3746541028.61,3746541028.71,3660121198.31,44.52757,-125.38075,0.0,34.6394429101,29,29,internal_timestamp,2645.37011719,29,29,314260,1451132398,1.71879994869,29,29,3660121198.31
"('104',)",31.3607006073,1,0,1039.84591307,29,29,2,3.13607006073,29,13,3746541028.61,3746541028.71,3660121209.31,44.52757,-125.38075,0.0,34.6393381845,29,29,internal_timestamp,2642.45996094,29,29,309113,1451132409,1.71879994869,29,29,3660121209.31
"('105',)",31.3596992493,1,0,1039.83333405,29,29,2,3.13596992493,29,13,3746541028.61,3746541028.71,3660121220.35,44.52757,-125.38075,0.0,34.6396818401,29,29,internal_timestamp,2639.57006836,29,29,351968,1451132420,1.71860003471,29,29,3660121220.35
"('106',)",31.3586006165,1,0,1039.8202437,29,29,2,3.13586006165,29,13,3746541028.61,3746541028.72,3660121231.31,44.52757,-125.38075,0.0,34.6396001565,29,29,internal_timestamp,2636.64990234,29,29,309637,1451132431,1.71870005131,29,29,3660121231.31
"('107',)",31.3579998016,1,0,1039.807137,29,29,2,3.13579998016,29,13,3746541028.61,3746541028.72,3660121242.32,44.52757,-125.38075,0.0,34.6392447563,29,29,internal_timestamp,2633.80004883,29,29,315821,1451132442,1.71959996223,29,29,3660121242.32
"('108',)",31.3570995331,1,0,1039.79425438,29,29,2,3.13570995331,29,13,3746541028.61,3746541028.72,3660121253.33,44.52757,-125.38075,0.0,34.6389336097,29,29,internal_timestamp,2630.97998047,29,29,325537,1451132453,1.7201000452,29,29,3660121253.33
"('109',)",31.3561992645,1,0,1039.78155005,29,29,2,3.13561992645,29,13,3746541028.61,3746541028.72,3660121264.31,44.52757,-125.38075,0.0,34.6393104804,29,29,internal_timestamp,2628.06005859,29,29,314112,1451132464,1.72000002861,29,29,3660121264.31
"('110',)",31.3556003571,1,0,1039.76836079,29,29,2,3.13556003571,29,13,3746541028.61,3746541028.72,3660121275.33,44.52757,-125.38075,0.0,34.6389676996,29,29,internal_timestamp,2625.18994141,29,29,325023,1451132475,1.72090005875,29,29,3660121275.33
"('111',)",31.3547000885,1,0,1039.75510054,29,29,2,3.13547000885,29,13,3746541028.61,3746541028.72,3660121286.32,44.52757,-125.38075,0.0,34.6389371392,29,29,internal_timestamp,2622.22998047,29,29,315809,1451132486,1.72119998932,29,29,3660121286.32
"('112',)",31.3533992767,1,0,1039.74207475,29,29,2,3.13533992767,29,13,3746541028.61,3746541028.72,3660121297.33,44.52757,-125.38075,0.0,34.6386959584,29,29,internal_timestamp,2619.35009766,29,29,328095,1451132497,1.72119998932,29,29,3660121297.33
"('113',)",31.352399826,1,0,1039.72893734,29,29,2,3.1352399826,29,13,3746541028.61,3746541028.72,3660121308.32,44.52757,-125.38075,0.0,34.6386364214,29,29,internal_timestamp,2616.41992188,29,29,317374,1451132508,1.72140002251,29,29,3660121308.32
"('114',)",31.3518009186,1,0,1039.71619522,29,29,2,3.13518009186,29,13,3746541028.61,3746541028.72,3660121319.33,44.52757,-125.38075,0.0,34.6388332748,29,29,internal_timestamp,2613.54003906,29,29,330728,1451132519,1.72179996967,29,29,3660121319.33
"('115',)",31.35090065,1,0,1039.70282701,29,29,2,3.135090065,29,13,3746541028.61,3746541028.72,3660121330.32,44.52757,-125.38075,0.0,34.6383437801,29,29,internal_timestamp,2610.64990234,29,29,321419,1451132530,1.72249996662,29,29,3660121330.32
"('116',)",31.3500003815,1,0,1039.68980046,29,29,2,3.13500003815,29,13,3746541028.61,3746541028.72,3660121341.33,44.52757,-125.38075,0.0,34.6385234169,29,29,internal_timestamp,2607.69995117,29,29,333900,1451132541,1.72259998322,29,29,3660121341.33
"('117',)",31.3493003845,1,0,1039.67636357,29,29,2,3.13493003845,29,13,3746541028.61,3746541028.72,3660121352.33,44.52757,-125.38075,0.0,34.6381931919,29,29,internal_timestamp,2604.77001953,29,29,330394,1451132552,1.72339999676,29,29,3660121352.33
"('118',)",31.3484992981,1,0,1039.6636601,29,29,2,3.13484992981,29,13,3746541028.61,3746541028.72,3660121363.32,44.52757,-125.38075,0.0,34.6383510314,29,29,internal_timestamp,2601.89990234,29,29,319583,1451132563,1.72360002995,29,29,3660121363.32
"('119',)",31.3472003937,1,0,1039.65037074,29,29,2,3.13472003937,29,13,3746541028.61,3746541028.72,3660121374.33,44.52757,-125.38075,0.0,34.6380263822,29,29,internal_timestamp,2598.97998047,29,29,331794,1451132574,1.72370004654,29,29,3660121374.33
"('120',)",31.3465003967,1,0,1039.63690729,29,29,2,3.13465003967,29,13,3746541028.61,3746541028.72,3660121385.32,44.52757,-125.38075,0.0,34.6378180305,29,29,internal_timestamp,2596.02001953,29,29,321928,1451132585,1.72440004349,29,29,3660121385.32
"('121',)",31.345500946,1,0,1039.62391348,29,29,2,3.1345500946,29,13,3746541028.61,3746541028.72,3660121396.33,44.52757,-125.38075,0.0,34.6376257603,29,29,internal_timestamp,2593.14990234,29,29,333381,1451132596,1.72469997406,29,29,3660121396.33
"('122',)",31.3451004028,1,0,1039.61134232,29,29,2,3.13451004028,29,13,3746541028.61,3746541028.72,3660121407.33,44.52757,-125.38075,0.0,34.6379528907,29,29,internal_timestamp,2590.29003906,29,29,325763,1451132607,1.72520005703,29,29,3660121407.33
"('123',)",31.3437004089,1,0,1039.59773286,29,29,2,3.13437004089,29,13,3746541028.61,3746541028.72,3660121418.34,44.52757,-125.38075,0.0,34.6374124434,29,29,internal_timestamp,2587.34008789,29,29,335422,1451132618,1.72539997101,29,29,3660121418.34
"('124',)",31.3425998688,1,0,1039.58478543,29,29,2,3.13425998688,29,13,3746541028.61,3746541028.72,3660121429.34,44.52757,-125.38075,0.0,34.6375520414,29,29,internal_timestamp,2584.40991211,29,29,340404,1451132629,1.72529995441,29,29,3660121429.34
"('125',)",31.3416004181,1,0,1039.57239283,29,29,2,3.13416004181,29,13,3746541028.61,3746541028.72,3660121440.34,44.52757,-125.38075,0.0,34.6381176723,29,29,internal_timestamp,2581.52001953,29,29,336344,1451132640,1.72490000725,29,29,3660121440.34
"('126',)",31.3402004242,1,0,1039.55930359,29,29,2,3.13402004242,29,13,3746541028.61,3746541028.72,3660121451.33,44.52757,-125.38075,0.0,34.6377537317,29,29,internal_timestamp,2578.64990234,29,29,325913,1451132651,1.72490000725,29,29,3660121451.33
"('127',)",31.3397006989,1,0,1039.54642969,29,29,2,3.13397006989,29,13,3746541028.61,3746541028.72,3660121462.36,44.52757,-125.38075,0.0,34.63798405,29,29,internal_timestamp,2575.73999023,29,29,358153,1451132662,1.72539997101,29,29,3660121462.36
"('128',)",31.3388004303,1,0,1039.53247569,29,29,2,3.13388004303,29,13,3746541028.61,3746541028.72,3660121473.35,44.52757,-125.38075,0.0,34.6372109186,29,29,internal_timestamp,2572.7800293,29,29,346187,1451132673,1.72640001774,29,29,3660121473.35
"('129',)",31.3377990723,1,0,1039.51966295,29,29,2,3.13377990723,29,13,3746541028.61,3746541028.72,3660121484.34,44.52757,-125.38075,0.0,34.6374693579,29,29,internal_timestamp,2569.86010742,29,29,344242,1451132684,1.72630000114,29,29,3660121484.34
"('130',)",31.3374004364,1,0,1039.50631318,29,29,2,3.13374004364,29,13,3746541028.61,3746541028.72,3660121495.34,44.52757,-125.38075,0.0,34.637300644,29,29,internal_timestamp,2566.92993164,29,29,340730,1451132695,1.72730004787,29,29,3660121495.34
"('131',)",31.3367996216,1,0,1039.49279431,29,29,2,3.13367996216,29,13,3746541028.61,3746541028.72,3660121506.34,44.52757,-125.38075,0.0,34.6367620902,29,29,internal_timestamp,2564.0300293,29,29,343298,1451132706,1.72839999199,29,29,3660121506.34
"('132',)",31.3356990814,1,0,1039.48003136,29,29,2,3.13356990814,29,13,3746541028.61,3746541028.72,3660121517.33,44.52757,-125.38075,0.0,34.636764021,29,29,internal_timestamp,2561.16992188,29,29,333995,1451132717,1.72839999199,29,29,3660121517.33
"('133',)",31.3344993591,1,0,1039.46728686,29,29,2,3.13344993591,29,13,3746541028.61,3746541028.72,3660121528.35,44.52757,-125.38075,0.0,34.6368670844,29,29,internal_timestamp,2558.29003906,29,29,351310,1451132728,1.7281999588,29,29,3660121528.35
"('134',)",31.3334999084,1,0,1039.4542777,29,29,2,3.13334999084,29,13,3746541028.61,3746541028.72,3660121539.34,44.52757,-125.38075,0.0,34.6369157333,29,29,internal_timestamp,2555.37011719,29,29,340059,1451132739,1.7282999754,29,29,3660121539.34
"('135',)",31.3337001801,1,0,1039.44035504,29,29,2,3.13337001801,29,13,3746541028.61,3746541028.72,3660121550.35,44.52757,-125.38075,0.0,34.6360836063,29,29,internal_timestamp,2552.4699707,29,29,346229,1451132750,1.73059999943,29,29,3660121550.35
"('136',)",31.3332996368,1,0,1039.42736091,29,29,2,3.13332996368,29,13,3746541028.61,3746541028.72,3660121561.34,44.52757,-125.38075,0.0,34.636108773,29,29,internal_timestamp,2549.58007812,29,29,340296,1451132761,1.73140001297,29,29,3660121561.34
"('137',)",31.3320999146,1,0,1039.41484977,29,29,2,3.13320999146,29,13,3746541028.61,3746541028.72,3660121572.34,44.52757,-125.38075,0.0,34.6364220173,29,29,internal_timestamp,2546.70996094,29,29,337161,1451132772,1.73099994659,29,29,3660121572.34
"('138',)",31.3309993744,1,0,1039.40165914,29,29,2,3.13309993744,29,13,3746541028.61,3746541028.72,3660121583.35,44.52757,-125.38075,0.0,34.6363568131,29,29,internal_timestamp,2543.77001953,29,29,347935,1451132783,1.73109996319,29,29,3660121583.35
"('139',)",31.3302993774,1,0,1039.38830869,29,29,2,3.13302993774,29,13,3746541028.61,3746541028.72,3660121594.35,44.52757,-125.38075,0.0,34.6361397849,29,29,internal_timestamp,2540.84008789,29,29,345900,1451132794,1.73179996014,29,29,3660121594.35
"('140',)",31.3292999268,1,0,1039.37522278,29,29,2,3.13292999268,29,13,3746541028.61,3746541028.72,3660121605.35,44.52757,-125.38075,0.0,34.635962374,29,29,internal_timestamp,2537.94995117,29,29,349740,1451132805,1.73210000992,29,29,3660121605.35
"('141',)",31.3286991119,1,0,1039.36195114,29,29,2,3.13286991119,29,13,3746541028.61,3746541028.72,3660121616.35,44.52757,-125.38075,0.0,34.6357517714,29,29,internal_timestamp,2535.04003906,29,29,345655,1451132816,1.73290002346,29,29,3660121616.35
"('142',)",31.3281002045,1,0,1039.34891976,29,29,2,3.13281002045,29,13,3746541028.61,3746541028.72,3660121627.35,44.52757,-125.38075,0.0,34.6355153436,29,29,internal_timestamp,2532.18994141,29,29,352731,1451132827,1.733700037,29,29,3660121627.35
"('143',)",31.3271999359,1,0,1039.33665416,29,29,2,3.13271999359,29,13,3746541028.61,3746541028.72,3660121638.35,44.52757,-125.38075,0.0,34.6359664982,29,29,internal_timestamp,2529.36010742,29,29,347357,1451132838,1.73350000381,29,29,3660121638.35
"('144',)",31.3260002136,1,0,1039.32359046,29,29,2,3.13260002136,29,13,3746541028.61,3746541028.72,3660121649.35,44.52757,-125.38075,0.0,34.635989905,29,29,internal_timestamp,2526.42993164,29,29,348021,1451132849,1.73339998722,29,29,3660121649.35
"('145',)",31.3251991272,1,0,1039.3099911,29,29,2,3.13251991272,29,13,3746541028.61,3746541028.72,3660121660.34,44.52757,-125.38075,0.0,34.6355479778,29,29,internal_timestamp,2523.48999023,29,29,343712,1451132860,1.73420000076,29,29,3660121660.34
"('146',)",31.3253993988,1,0,1039.29634846,29,29,2,3.13253993988,29,13,3746541028.61,3746541028.72,3660121671.35,44.52757,-125.38075,0.0,34.6350392511,29,29,internal_timestamp,2520.59008789,29,29,350011,1451132871,1.73619997501,29,29,3660121671.35
"('147',)",31.3246002197,1,0,1039.28331953,29,29,2,3.13246002197,29,13,3746541028.61,3746541028.72,3660121682.35,44.52757,-125.38075,0.0,34.6351249329,29,29,internal_timestamp,2517.66992188,29,29,347261,1451132882,1.7365000248,29,29,3660121682.35
"('148',)",31.323600769,1,0,1039.27041642,29,29,2,3.1323600769,29,13,3746541028.61,3746541028.72,3660121693.35,44.52757,-125.38075,0.0,34.6351634134,29,29,internal_timestamp,2514.7800293,29,29,345709,1451132893,1.73660004139,29,29,3660121693.35
"('149',)",31.3223991394,1,0,1039.25731677,29,29,2,3.13223991394,29,13,3746541028.61,3746541028.72,3660121704.35,44.52757,-125.38075,0.0,34.6349531711,29,29,internal_timestamp,2511.88989258,29,29,345334,1451132904,1.73670005798,29,29,3660121704.35
"('150',)",31.3218002319,1,0,1039.24395103,29,29,2,3.13218002319,29,13,3746541028.61,3746541028.72,3660121715.42,44.52757,-125.38075,0.0,34.6347571816,29,29,internal_timestamp,2508.95996094,29,29,422580,1451132915,1.73749995232,29,29,3660121715.42
"('151',)",31.3206996918,1,0,1039.23068699,29,29,2,3.13206996918,29,13,3746541028.61,3746541028.72,3660121726.35,44.52757,-125.38075,0.0,34.634584208,29,29,internal_timestamp,2506.0300293,29,29,352694,1451132926,1.7376999855,29,29,3660121726.35
"('152',)",31.3194999695,1,0,1039.21736774,29,29,2,3.13194999695,29,13,3746541028.61,3746541028.72,3660121737.36,44.52757,-125.38075,0.0,34.634284532,29,29,internal_timestamp,2503.11010742,29,29,358467,1451132937,1.73790001869,29,29,3660121737.36
"('153',)",31.3188991547,1,0,1039.20441367,29,29,2,3.13188991547,29,13,3746541028.61,3746541028.72,3660121748.36,44.52757,-125.38075,0.0,34.6343933161,29,29,internal_timestamp,2500.20996094,29,29,360214,1451132948,1.73839998245,29,29,3660121748.36
"('154',)",31.3180999756,1,0,1039.19083693,29,29,2,3.13180999756,29,13,3746541028.61,3746541028.72,3660121759.35,44.52757,-125.38075,0.0,34.6338351551,29,29,internal_timestamp,2497.30004883,29,29,350831,1451132959,1.73930001259,29,29,3660121759.35
"('155',)",31.3174991608,1,0,1039.17767773,29,29,2,3.13174991608,29,13,3746541028.61,3746541028.72,3660121770.36,44.52757,-125.38075,0.0,34.6339682897,29,29,internal_timestamp,2494.35009766,29,29,356669,1451132970,1.73979997635,29,29,3660121770.36
"('156',)",31.3166999817,1,0,1039.16484917,29,29,2,3.13166999817,29,13,3746541028.61,3746541028.72,3660121781.36,44.52757,-125.38075,0.0,34.6340327664,29,29,internal_timestamp,2491.47998047,29,29,355571,1451132981,1.74010002613,29,29,3660121781.36
"('157',)",31.3159999847,1,0,1039.15147993,29,29,2,3.13159999847,29,13,3746541028.61,3746541028.72,3660121792.37,44.52757,-125.38075,0.0,34.6338209826,29,29,internal_timestamp,2488.55004883,29,29,369251,1451132992,1.74080002308,29,29,3660121792.37
"('158',)",31.3148994446,1,0,1039.13833417,29,29,2,3.13148994446,29,13,3746541028.61,3746541028.72,3660121803.36,44.52757,-125.38075,0.0,34.6336358512,29,29,internal_timestamp,2485.64990234,29,29,358684,1451133003,1.74100005627,29,29,3660121803.36
"('159',)",31.3145008087,1,0,1039.12565522,29,29,2,3.13145008087,29,13,3746541028.61,3746541028.72,3660121814.36,44.52757,-125.38075,0.0,34.6339858969,29,29,internal_timestamp,2482.77001953,29,29,356153,1451133014,1.74150002003,29,29,3660121814.36
"('160',)",31.3131999969,1,0,1039.11241384,29,29,2,3.13131999969,29,13,3746541028.61,3746541028.73,3660121825.36,44.52757,-125.38075,0.0,34.6336612842,29,29,internal_timestamp,2479.87011719,29,29,360635,1451133025,1.74160003662,29,29,3660121825.36
"('161',)",31.3122005463,1,0,1039.09940515,29,29,2,3.13122005463,29,13,3746541028.61,3746541028.73,3660121836.36,44.52757,-125.38075,0.0,34.6335969638,29,29,internal_timestamp,2476.97998047,29,29,355977,1451133036,1.7417999506,29,29,3660121836.36
"('162',)",31.311000824,1,0,1039.08702592,29,29,2,3.1311000824,29,13,3746541028.61,3746541028.73,3660121847.38,44.52757,-125.38075,0.0,34.6341359954,29,29,internal_timestamp,2474.10009766,29,29,378493,1451133047,1.74119997025,29,29,3660121847.38
"('163',)",31.3097991943,1,0,1039.07354344,29,29,2,3.13097991943,29,13,3746541028.61,3746541028.73,3660121858.37,44.52757,-125.38075,0.0,34.6336187476,29,29,internal_timestamp,2471.18994141,29,29,373661,1451133058,1.74160003662,29,29,3660121858.37
"('164',)",31.3090991974,1,0,1039.06035029,29,29,2,3.13090991974,29,13,3746541028.61,3746541028.73,3660121869.37,44.52757,-125.38075,0.0,34.6335063265,29,29,internal_timestamp,2468.2800293,29,29,372535,1451133069,1.74220001698,29,29,3660121869.37
"('165',)",31.308599472,1,0,1039.0472112,29,29,2,3.1308599472,29,13,3746541028.61,3746541028.73,3660121880.36,44.52757,-125.38075,0.0,34.633538952,29,29,internal_timestamp,2465.36010742,29,29,364111,1451133080,1.74290001392,29,29,3660121880.36
"('166',)",31.3082008362,1,0,1039.03362333,29,29,2,3.13082008362,29,13,3746541028.61,3746541028.73,3660121891.36,44.52757,-125.38075,0.0,34.6330505929,29,29,internal_timestamp,2462.44995117,29,29,360085,1451133091,1.74419999123,29,29,3660121891.36
"('167',)",31.3073005676,1,0,1039.02051272,29,29,2,3.13073005676,29,13,3746541028.61,3746541028.73,3660121902.37,44.52757,-125.38075,0.0,34.6328962567,29,29,internal_timestamp,2459.56005859,29,29,369518,1451133102,1.7446000576,29,29,3660121902.37
"('168',)",31.3064002991,1,0,1039.00718982,29,29,2,3.13064002991,29,13,3746541028.61,3746541028.73,3660121913.37,44.52757,-125.38075,0.0,34.6324121956,29,29,internal_timestamp,2456.68994141,29,29,368946,1451133113,1.74530005455,29,29,3660121913.37
"('169',)",31.3052997589,1,0,1038.99452743,29,29,2,3.13052997589,29,13,3746541028.61,3746541028.73,3660121924.36,44.52757,-125.38075,0.0,34.6327646148,29,29,internal_timestamp,2453.79003906,29,29,364062,1451133124,1.74500000477,29,29,3660121924.36
"('170',)",31.3041000366,1,0,1038.98129598,29,29,2,3.13041000366,29,13,3746541028.61,3746541028.73,3660121935.37,44.52757,-125.38075,0.0,34.6325770883,29,29,internal_timestamp,2450.87011719,29,29,367918,1451133135,1.74510002136,29,29,3660121935.37
"('171',)",31.3031005859,1,0,1038.96843605,29,29,2,3.13031005859,29,13,3746541028.61,3746541028.73,3660121946.36,44.52757,-125.38075,0.0,34.6327341639,29,29,internal_timestamp,2447.9699707,29,29,363852,1451133146,1.74510002136,29,29,3660121946.36
"('172',)",31.3020000458,1,0,1038.95532472,29,29,2,3.13020000458,29,13,3746541028.61,3746541028.73,3660121957.37,44.52757,-125.38075,0.0,34.6325482058,29,29,internal_timestamp,2445.08007812,29,29,370573,1451133157,1.74530005455,29,29,3660121957.37
"('173',)",31.3008995056,1,0,1038.94254585,29,29,2,3.13008995056,29,13,3746541028.61,3746541028.73,3660121968.37,44.52757,-125.38075,0.0,34.6326785767,29,29,internal_timestamp,2442.19995117,29,29,365154,1451133168,1.74520003796,29,29,3660121968.37
"('174',)",31.2996006012,1,0,1038.92986884,29,29,2,3.12996006012,29,13,3746541028.61,3746541028.73,3660121979.39,44.52757,-125.38075,0.0,34.6328853195,29,29,internal_timestamp,2439.32006836,29,29,385600,1451133179,1.74479997158,29,29,3660121979.39
"('175',)",31.2985992432,1,0,1038.91663977,29,29,2,3.12985992432,29,13,3746541028.61,3746541028.73,3660121990.37,44.52757,-125.38075,0.0,34.6324922912,29,29,internal_timestamp,2436.44995117,29,29,368065,1451133190,1.74530005455,29,29,3660121990.37
"('176',)",31.2984008789,1,0,1038.90356991,29,29,2,3.12984008789,29,13,3746541028.61,3746541028.73,3660122001.38,44.52757,-125.38075,0.0,34.6322151437,29,29,internal_timestamp,2433.62011719,29,29,376056,1451133201,1.74660003185,29,29,3660122001.38
"('177',)",31.2975997925,1,0,1038.89076972,29,29,2,3.12975997925,29,13,3746541028.61,3746541028.73,3660122012.37,44.52757,-125.38075,0.0,34.6322787362,29,29,internal_timestamp,2430.76000977,29,29,372194,1451133212,1.74689996243,29,29,3660122012.37
"('178',)",31.2973995209,1,0,1038.87727096,29,29,2,3.12973995209,29,13,3746541028.61,3746541028.73,3660122023.38,44.52757,-125.38075,0.0,34.6319312816,29,29,internal_timestamp,2427.85009766,29,29,378027,1451133223,1.74829995632,29,29,3660122023.38
"('179',)",31.2971992493,1,0,1038.86377079,29,29,2,3.12971992493,29,13,3746541028.61,3746541028.73,3660122034.38,44.52757,-125.38075,0.0,34.6315842246,29,29,internal_timestamp,2424.93994141,29,29,380794,1451133234,1.74969995022,29,29,3660122034.38
"('180',)",31.2961006165,1,0,1038.85097558,29,29,2,3.12961006165,29,13,3746541028.61,3746541028.73,3660122045.37,44.52757,-125.38075,0.0,34.6316023436,29,29,internal_timestamp,2422.08007812,29,29,372522,1451133245,1.74969995022,29,29,3660122045.37
