obs,time,deployment,conductivity,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,profiler_timestamp,salinity,suspect_timestamp,temperature,density,conductivity_qc_executed,conductivity_qc_results,pressure_qc_executed,pressure_qc_results,salinity_qc_executed,salinity_qc_results,density_qc_executed,density_qc_results,temperature_qc_executed,temperature_qc_results,lat,lon
"('112',)",3713026960.78,7,3.5119600296,3742013604.42,3742013604.85,3713026960.78,0.0,internal_timestamp,76.5459976196,1504038160.78,33.8443984985,0,7.94540023804,1026.72795138,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('113',)",3713026960.84,7,3.5119600296,3742013604.42,3742013604.85,3713026960.84,0.0,internal_timestamp,76.5459976196,1504038160.84,33.8443984985,0,7.945499897,1026.7279366,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('114',)",3713026960.91,7,3.51195001602,3742013604.42,3742013604.85,3713026960.91,0.0,internal_timestamp,76.5449981689,1504038160.91,33.8442993164,0,7.945499897,1026.72785417,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('115',)",3713026960.97,7,3.51195001602,3742013604.42,3742013604.85,3713026960.97,0.0,internal_timestamp,76.5429992676,1504038160.97,33.8442993164,0,7.945499897,1026.72784498,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('116',)",3713026961.03,7,3.5119600296,3742013604.42,3742013604.85,3713026961.03,0.0,internal_timestamp,76.5439987183,1504038161.03,33.8445014954,0,7.94540023804,1026.72802302,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('117',)",3713026961.09,7,3.51197004318,3742013604.42,3742013604.85,3713026961.09,0.0,internal_timestamp,76.5400009155,1504038161.09,33.8446006775,0,7.94530010223,1026.72809732,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('118',)",3713026961.16,7,3.51197004318,3742013604.42,3742013604.85,3713026961.16,0.0,internal_timestamp,76.5410003662,1504038161.16,33.8446006775,0,7.94530010223,1026.72810191,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('119',)",3713026961.22,7,3.5119600296,3742013604.42,3742013604.85,3713026961.22,0.0,internal_timestamp,76.5390014648,1504038161.22,33.8445014954,0,7.94530010223,1026.72801489,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('120',)",3713026961.28,7,3.51194000244,3742013604.42,3742013604.85,3713026961.28,0.0,internal_timestamp,76.5370025635,1504038161.28,33.8443984985,0,7.94519996643,1026.72793972,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('121',)",3713026961.35,7,3.51194000244,3742013604.42,3742013604.85,3713026961.35,0.0,internal_timestamp,76.5400009155,1504038161.35,33.8443984985,0,7.94519996643,1026.7279535,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('122',)",3713026961.41,7,3.51195001602,3742013604.42,3742013604.85,3713026961.41,0.0,internal_timestamp,76.5410003662,1504038161.41,33.8443984985,0,7.94519996643,1026.72795809,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('123',)",3713026961.47,7,3.5119600296,3742013604.42,3742013604.85,3713026961.47,0.0,internal_timestamp,76.5380020142,1504038161.47,33.8445014954,0,7.94530010223,1026.7280103,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('124',)",3713026961.53,7,3.5119600296,3742013604.42,3742013604.85,3713026961.53,0.0,internal_timestamp,76.5360031128,1504038161.53,33.8445014954,0,7.94530010223,1026.72800111,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('125',)",3713026961.6,7,3.5119600296,3742013604.42,3742013604.85,3713026961.6,0.0,internal_timestamp,76.5329971313,1504038161.6,33.8443984985,0,7.94540023804,1026.72789161,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('126',)",3713026961.66,7,3.51195001602,3742013604.42,3742013604.85,3713026961.66,0.0,internal_timestamp,76.5329971313,1504038161.66,33.8443984985,0,7.94540023804,1026.72789161,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('127',)",3713026961.72,7,3.51195001602,3742013604.42,3742013604.85,3713026961.72,0.0,internal_timestamp,76.53099823,1504038161.72,33.8443984985,0,7.94540023804,1026.72788243,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('128',)",3713026961.78,7,3.51195001602,3742013604.42,3742013604.85,3713026961.78,0.0,internal_timestamp,76.533996582,1504038161.78,33.8442993164,0,7.94540023804,1026.72781837,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('129',)",3713026961.84,7,3.5119600296,3742013604.42,3742013604.85,3713026961.84,0.0,internal_timestamp,76.5299987793,1504038161.84,33.8443984985,0,7.945499897,1026.72786306,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('130',)",3713026961.91,7,3.5119600296,3742013604.42,3742013604.85,3713026961.91,0.0,internal_timestamp,76.5299987793,1504038161.91,33.8442993164,0,7.945499897,1026.72778522,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('131',)",3713026961.97,7,3.5119600296,3742013604.42,3742013604.85,3713026961.97,0.0,internal_timestamp,76.5289993286,1504038161.97,33.8442993164,0,7.94560003281,1026.72776578,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('132',)",3713026962.61,7,3.5119600296,3742013604.42,3742013604.85,3713026962.61,0.0,internal_timestamp,76.5270004272,1504038162.61,33.8442001343,0,7.94560003281,1026.72767876,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('133',)",3713026962.63,7,3.51195001602,3742013604.42,3742013604.85,3713026962.63,0.0,internal_timestamp,76.5279998779,1504038162.63,33.8441009521,0,7.94560003281,1026.72760551,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('134',)",3713026962.65,7,3.51195001602,3742013604.42,3742013604.85,3713026962.65,0.0,internal_timestamp,76.5270004272,1504038162.65,33.8441009521,0,7.94560003281,1026.72760092,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('135',)",3713026962.67,7,3.51195001602,3742013604.42,3742013604.85,3713026962.67,0.0,internal_timestamp,76.5279998779,1504038162.67,33.8441009521,0,7.94560003281,1026.72760551,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('136',)",3713026962.68,7,3.51195001602,3742013604.42,3742013604.85,3713026962.68,0.0,internal_timestamp,76.5270004272,1504038162.68,33.8442001343,0,7.94560003281,1026.72767876,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('137',)",3713026962.69,7,3.51197004318,3742013604.42,3742013604.85,3713026962.69,0.0,internal_timestamp,76.5250015259,1504038162.69,33.8442993164,0,7.94560003281,1026.7277474,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('138',)",3713026962.69,7,3.51198005676,3742013604.42,3742013604.85,3713026962.69,0.0,internal_timestamp,76.5240020752,1504038162.69,33.8443984985,0,7.94560003281,1026.72782064,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('139',)",3713026962.7,7,3.51198005676,3742013604.42,3742013604.85,3713026962.7,0.0,internal_timestamp,76.5199966431,1504038162.7,33.8443984985,0,7.94570016861,1026.72778739,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('140',)",3713026962.71,7,3.51198005676,3742013604.42,3742013604.86,3713026962.71,0.0,internal_timestamp,76.5220031738,1504038162.71,33.8442993164,0,7.94570016861,1026.72771877,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('141',)",3713026962.72,7,3.51197004318,3742013604.42,3742013604.86,3713026962.72,0.0,internal_timestamp,76.5210037231,1504038162.71,33.8442001343,0,7.94570016861,1026.72763634,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('142',)",3713026962.72,7,3.51195001602,3742013604.42,3742013604.86,3713026962.72,0.0,internal_timestamp,76.5199966431,1504038162.72,33.8441009521,0,7.94570016861,1026.72755388,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('143',)",3713026962.73,7,3.51195001602,3742013604.42,3742013604.86,3713026962.73,0.0,internal_timestamp,76.516998291,1504038162.73,33.8441009521,0,7.94560003281,1026.72755494,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('144',)",3713026962.78,7,3.51195001602,3742013604.42,3742013604.86,3713026962.78,0.0,internal_timestamp,76.5199966431,1504038162.78,33.8442001343,0,7.945499897,1026.72766141,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('145',)",3713026962.85,7,3.51195001602,3742013604.42,3742013604.86,3713026962.85,0.0,internal_timestamp,76.5179977417,1504038162.85,33.8442993164,0,7.94540023804,1026.72774483,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('146',)",3713026962.91,7,3.51195001602,3742013604.42,3742013604.86,3713026962.91,0.0,internal_timestamp,76.5159988403,1504038162.91,33.8443984985,0,7.94530010223,1026.72782832,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('147',)",3713026962.97,7,3.51195001602,3742013604.42,3742013604.86,3713026962.97,0.0,internal_timestamp,76.5149993896,1504038162.97,33.8443984985,0,7.94530010223,1026.72782373,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('148',)",3713026963.03,7,3.51195001602,3742013604.42,3742013604.86,3713026963.03,0.0,internal_timestamp,76.5120010376,1504038163.03,33.8445014954,0,7.94530010223,1026.72789077,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('149',)",3713026963.1,7,3.5119600296,3742013604.42,3742013604.86,3713026963.1,0.0,internal_timestamp,76.5120010376,1504038163.1,33.8443984985,0,7.94540023804,1026.7277951,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('150',)",3713026963.16,7,3.51197004318,3742013604.42,3742013604.86,3713026963.16,0.0,internal_timestamp,76.5110015869,1504038163.16,33.8443984985,0,7.945499897,1026.72777573,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('151',)",3713026963.22,7,3.51197004318,3742013604.42,3742013604.86,3713026963.22,0.0,internal_timestamp,76.5070037842,1504038163.22,33.8443984985,0,7.94560003281,1026.72774251,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('152',)",3713026963.28,7,3.51197004318,3742013604.42,3742013604.86,3713026963.28,0.0,internal_timestamp,76.5059967041,1504038163.28,33.8443984985,0,7.94560003281,1026.72773788,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('153',)",3713026963.34,7,3.51198005676,3742013604.42,3742013604.86,3713026963.34,0.0,internal_timestamp,76.5070037842,1504038163.34,33.8443984985,0,7.94560003281,1026.72774251,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('154',)",3713026963.83,7,3.51198005676,3742013604.42,3742013604.86,3713026963.83,0.0,internal_timestamp,76.5029983521,1504038163.83,33.8445014954,0,7.94560003281,1026.72780492,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('155',)",3713026963.84,7,3.51198005676,3742013604.42,3742013604.86,3713026963.84,0.0,internal_timestamp,76.5,1504038163.84,33.8445014954,0,7.94560003281,1026.72779114,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('156',)",3713026963.86,7,3.51198005676,3742013604.42,3742013604.86,3713026963.86,0.0,internal_timestamp,76.4960021973,1504038163.86,33.8445014954,0,7.945499897,1026.72778761,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('157',)",3713026963.86,7,3.51197004318,3742013604.42,3742013604.86,3713026963.86,0.0,internal_timestamp,76.4919967651,1504038163.86,33.8443984985,0,7.945499897,1026.72768837,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('158',)",3713026963.87,7,3.5119600296,3742013604.42,3742013604.86,3713026963.87,0.0,internal_timestamp,76.4909973145,1504038163.87,33.8443984985,0,7.945499897,1026.72768377,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('159',)",3713026963.88,7,3.5119600296,3742013604.42,3742013604.86,3713026963.88,0.0,internal_timestamp,76.4879989624,1504038163.88,33.8443984985,0,7.945499897,1026.72766999,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('160',)",3713026963.89,7,3.5119600296,3742013604.42,3742013604.86,3713026963.89,0.0,internal_timestamp,76.4850006104,1504038163.88,33.8442993164,0,7.945499897,1026.72757837,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('161',)",3713026963.89,7,3.51195001602,3742013604.42,3742013604.86,3713026963.89,0.0,internal_timestamp,76.4840011597,1504038163.89,33.8442993164,0,7.945499897,1026.72757378,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('162',)",3713026963.9,7,3.51195001602,3742013604.42,3742013604.86,3713026963.9,0.0,internal_timestamp,76.4779968262,1504038163.9,33.8442001343,0,7.945499897,1026.72746834,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('163',)",3713026963.97,7,3.51195001602,3742013604.42,3742013604.86,3713026963.97,0.0,internal_timestamp,76.4739990234,1504038163.97,33.8442001343,0,7.94560003281,1026.72743512,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('164',)",3713026964.03,7,3.5119600296,3742013604.42,3742013604.86,3713026964.03,0.0,internal_timestamp,76.46900177,1504038164.03,33.8442993164,0,7.94560003281,1026.72748998,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('165',)",3713026964.1,7,3.51197004318,3742013604.42,3742013604.86,3713026964.1,0.0,internal_timestamp,76.4680023193,1504038164.1,33.8443984985,0,7.94560003281,1026.72756322,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('166',)",3713026964.57,7,3.51197004318,3742013604.42,3742013604.86,3713026964.57,0.0,internal_timestamp,76.4639968872,1504038164.57,33.8442993164,0,7.94570016861,1026.72745213,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('167',)",3713026964.58,7,3.5119600296,3742013604.42,3742013604.86,3713026964.58,0.0,internal_timestamp,76.4570007324,1504038164.58,33.8442001343,0,7.94570016861,1026.72734213,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('168',)",3713026964.59,7,3.5119600296,3742013604.42,3742013604.86,3713026964.59,0.0,internal_timestamp,76.4509963989,1504038164.59,33.8441009521,0,7.94570016861,1026.72723669,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('169',)",3713026964.6,7,3.5119600296,3742013604.42,3742013604.86,3713026964.6,0.0,internal_timestamp,76.4489974976,1504038164.6,33.8441009521,0,7.94579982758,1026.72721273,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('170',)",3713026964.61,7,3.5119600296,3742013604.42,3742013604.86,3713026964.61,0.0,internal_timestamp,76.4499969482,1504038164.61,33.84400177,0,7.94579982758,1026.72713949,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('171',)",3713026964.62,7,3.51197004318,3742013604.42,3742013604.86,3713026964.62,0.0,internal_timestamp,76.4469985962,1504038164.62,33.84400177,0,7.94589996338,1026.72711086,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('172',)",3713026964.94,7,3.51197004318,3742013604.42,3742013604.86,3713026964.94,0.0,internal_timestamp,76.4390029907,1504038164.94,33.8438987732,0,7.94600009918,1026.72697843,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('173',)",3713026964.96,7,3.51197004318,3742013604.42,3742013604.86,3713026964.96,0.0,internal_timestamp,76.4339981079,1504038164.96,33.84400177,0,7.94600009918,1026.72703625,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('174',)",3713026964.96,7,3.51198005676,3742013604.42,3742013604.86,3713026964.96,0.0,internal_timestamp,76.4240036011,1504038164.96,33.8441009521,0,7.94600009918,1026.72706814,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('175',)",3713026964.97,7,3.51199007034,3742013604.42,3742013604.86,3713026964.97,0.0,internal_timestamp,76.4209976196,1504038164.97,33.8442993164,0,7.94589996338,1026.72722484,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('176',)",3713026964.98,7,3.51199007034,3742013604.42,3742013604.86,3713026964.98,0.0,internal_timestamp,76.4179992676,1504038164.98,33.8443984985,0,7.94579982758,1026.72730374,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('177',)",3713026964.98,7,3.51199007034,3742013604.42,3742013604.86,3713026964.98,0.0,internal_timestamp,76.4100036621,1504038164.98,33.8443984985,0,7.94579982758,1026.72726699,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('178',)",3713026964.99,7,3.51198005676,3742013604.42,3742013604.86,3713026964.99,0.0,internal_timestamp,76.4010009766,1504038164.99,33.8442993164,0,7.94579982758,1026.72714777,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('179',)",3713026964.99,7,3.51198005676,3742013604.42,3742013604.86,3713026964.99,0.0,internal_timestamp,76.4010009766,1504038164.99,33.8442001343,0,7.94589996338,1026.72705509,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('180',)",3713026965.03,7,3.51198005676,3742013604.42,3742013604.86,3713026965.03,0.0,internal_timestamp,76.3909988403,1504038165.03,33.8441009521,0,7.94600009918,1026.72691643,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('181',)",3713026965.09,7,3.51198005676,3742013604.42,3742013604.86,3713026965.09,0.0,internal_timestamp,76.3820037842,1504038165.09,33.84400177,0,7.94610023499,1026.7267824,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('182',)",3713026965.51,7,3.51199007034,3742013604.42,3742013604.86,3713026965.51,0.0,internal_timestamp,76.3779983521,1504038165.51,33.8441009521,0,7.94610023499,1026.72684182,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('183',)",3713026965.52,7,3.51200008392,3742013604.42,3742013604.86,3713026965.52,0.0,internal_timestamp,76.3720016479,1504038165.52,33.8442001343,0,7.94610023499,1026.72689209,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('184',)",3713026965.53,7,3.51200008392,3742013604.42,3742013604.86,3713026965.53,0.0,internal_timestamp,76.3669967651,1504038165.53,33.8442993164,0,7.94600009918,1026.72696176,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('185',)",3713026965.53,7,3.5120100975,3742013604.42,3742013604.86,3713026965.53,0.0,internal_timestamp,76.361000061,1504038165.53,33.8443984985,0,7.94600009918,1026.72701203,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('186',)",3713026965.54,7,3.51200008392,3742013604.42,3742013604.86,3713026965.54,0.0,internal_timestamp,76.3550033569,1504038165.54,33.8443984985,0,7.94589996338,1026.72699931,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('187',)",3713026965.54,7,3.51199007034,3742013604.42,3742013604.87,3713026965.54,0.0,internal_timestamp,76.3460006714,1504038165.54,33.8442993164,0,7.94600009918,1026.72686525,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('188',)",3713026965.64,7,3.51199007034,3742013604.42,3742013604.87,3713026965.64,0.0,internal_timestamp,76.3399963379,1504038165.64,33.8442001343,0,7.94610023499,1026.72674496,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('189',)",3713026965.65,7,3.51200008392,3742013604.42,3742013604.87,3713026965.65,0.0,internal_timestamp,76.3330001831,1504038165.65,33.8442001343,0,7.94619989395,1026.72669803,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('190',)",3713026965.66,7,3.5120100975,3742013604.42,3742013604.87,3713026965.66,0.0,internal_timestamp,76.3239974976,1504038165.66,33.8442001343,0,7.94630002975,1026.7266418,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('191',)",3713026965.72,7,3.51202988625,3742013604.42,3742013604.87,3713026965.72,0.0,internal_timestamp,76.3170013428,1504038165.72,33.8442993164,0,7.94640016556,1026.72667263,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('192',)",3713026965.78,7,3.51203989983,3742013604.42,3742013604.87,3713026965.78,0.0,internal_timestamp,76.31199646,1504038165.78,33.8442993164,0,7.94649982452,1026.72663484,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('193',)",3713026965.85,7,3.51203989983,3742013604.42,3742013604.87,3713026965.85,0.0,internal_timestamp,76.3020019531,1504038165.85,33.8442993164,0,7.94659996033,1026.72657406,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('194',)",3713026965.91,7,3.51203989983,3742013604.42,3742013604.87,3713026965.91,0.0,internal_timestamp,76.2939987183,1504038165.91,33.8442001343,0,7.94670009613,1026.72644458,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('195',)",3713026965.97,7,3.51204991341,3742013604.42,3742013604.87,3713026965.97,0.0,internal_timestamp,76.2870025635,1504038165.97,33.8442001343,0,7.94670009613,1026.72641242,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('196',)",3713026966.03,7,3.51204991341,3742013604.42,3742013604.87,3713026966.03,0.0,internal_timestamp,76.2799987793,1504038166.03,33.8442001343,0,7.94670009613,1026.72638023,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
"('197',)",3713026966.09,7,3.51205992699,3742013604.42,3742013604.87,3713026966.09,0.0,internal_timestamp,76.2689971924,1504038166.09,33.8442993164,0,7.94670009613,1026.72640749,29,13,29,29,29,29,29,13,29,29,44.6355,-124.30293
